Social.Category,Source,gender.main,gender_norm.main,gender.ext,gender_norm.ext,gender.red,gender_norm.red,age.main,age_norm.main,age.ext,age_norm.ext,age.red,age_norm.red
stewardess,GPT2,-0.2447783,0.417401782,-0.004243109,0.47736578,-0.15339673,0.421679955,-0.08726931,0.266672563,-0.013477771,0.261623457,-0.061799664,0.362605946
stock trader,GPT2,-0.14633273,0.672281057,0.01419862,0.632872558,-0.06398329,0.699262307,-0.043145657,0.50177596,0.010925464,0.42447691,-0.032539356,0.624251953
stockbroker,GPT2,-0.25907916,0.380376319,-0.007161535,0.452756646,-0.1634859,0.390358316,-0.08009335,0.304908123,-0.00613095,0.310652005,-0.04852537,0.481304834
stockholder,GPT2,-0.1933572,0.550532939,-0.001809454,0.49788717,-0.10075917,0.585092275,-0.056601454,0.430079639,0.012556966,0.435364636,-0.048842065,0.478472944
stonemason,GPT2,-0.22725506,0.462770108,-0.004025377,0.47920177,-0.1346723,0.479809598,-0.085779674,0.274609768,-0.016534243,0.241226284,-0.0625575,0.355829368
storekeeper,GPT2,-0.22949184,0.456979,-0.002583808,0.491357557,-0.1297744,0.495015037,-0.072343886,0.346199476,0.002974446,0.371416294,-0.056502894,0.409969724
storyteller,GPT2,-0.24855469,0.407624566,0.000118911,0.51414778,-0.15096322,0.429234741,-0.0765491,0.323792897,-0.004513667,0.321444844,-0.048084438,0.485247653
straight person,GPT2,-0.16280477,0.629634327,0.001085972,0.522302362,-0.06717259,0.689361184,-0.031441994,0.564136412,0.02819643,0.539733614,-0.03463415,0.605520281
stranger,GPT2,-0.28845605,0.304318448,-0.01903771,0.352612803,-0.1832748,0.328924046,-0.10068949,0.19516602,-0.017602783,0.234095449,-0.07397723,0.253714013
street cleaner,GPT2,-0.19698527,0.54113973,-0.003366434,0.484758198,-0.099373624,0.589393677,-0.060410563,0.409783621,0.010480115,0.421504901,-0.054858178,0.424676793
stripper,GPT2,-0.26044503,0.37684003,-0.016156001,0.376912328,-0.14753778,0.439868956,-0.07915801,0.309891881,-0.005196752,0.316886316,-0.06354565,0.34699332
student nurse,GPT2,-0.16316682,0.628696966,0.009709932,0.595022452,-0.06631995,0.692008189,-0.042887542,0.50315127,0.017359616,0.467414818,-0.041474793,0.544351174
student teacher,GPT2,-0.13993108,0.688855169,0.014879503,0.638613989,-0.052524485,0.734835952,-0.035359062,0.543265157,0.019050485,0.478698726,-0.03240853,0.6254218
student,GPT2,-0.17256847,0.604355741,-0.000267985,0.510885345,-0.0776667,0.656782416,-0.048445977,0.473534345,0.017609585,0.469082971,-0.048385337,0.482557011
stunt man,GPT2,-0.2268976,0.463695585,-0.006155998,0.461235674,-0.13783738,0.469983666,-0.07836151,0.31413586,-0.00672642,0.306678176,-0.058918092,0.388372996
stunt woman,GPT2,-0.21102703,0.504785086,0.001100524,0.522425068,-0.11868533,0.529440847,-0.06978997,0.359807468,-0.001918697,0.338762208,-0.055473953,0.419170526
stupid person,GPT2,-0.19936517,0.534978079,0.002601799,0.535084317,-0.11149487,0.551763495,-0.06489334,0.385898108,0.000414401,0.354331995,-0.050264742,0.46575135
stylist,GPT2,-0.23542145,0.441627018,-0.002464121,0.4923668,-0.14248173,0.455565368,-0.08352372,0.286630134,-0.012868958,0.265686333,-0.06015826,0.3772834
subcontractor,GPT2,-0.2972888,0.281450127,-0.03305165,0.234442614,-0.18542805,0.322239321,-0.09448553,0.228222487,-0.00303564,0.331308359,-0.07966157,0.20288458
sublieutenant,GPT2,-0.32453945,0.210897171,-0.03118791,0.250158288,-0.2112375,0.242114367,-0.10343242,0.180550907,-0.010441873,0.281883331,-0.07840988,0.214077206
superintendent,GPT2,-0.2982938,0.278848144,-0.02050325,0.340254883,-0.19250844,0.300258383,-0.10484733,0.173011864,-0.017239481,0.236519922,-0.07896342,0.209127445
supermodel,GPT2,-0.3000159,0.274389563,-0.023581818,0.314295377,-0.17549373,0.353080232,-0.0964642,0.217679569,-0.006133512,0.310634909,-0.0846319,0.158439833
supermom,GPT2,-0.31874534,0.22589834,-0.039158855,0.182944636,-0.1891089,0.310812192,-0.09028206,0.250619773,-0.000523091,0.348075697,-0.076330185,0.232673863
superstar,GPT2,-0.30381003,0.264566418,-0.031210812,0.24996517,-0.19220367,0.301204536,-0.10141943,0.191276692,-0.007943204,0.298558042,-0.08561563,0.149643308
supervisor,GPT2,-0.29338032,0.291569328,-0.027276067,0.283144245,-0.18262638,0.330937054,-0.097680025,0.211201307,-0.00680963,0.30612288,-0.082229346,0.179923498
supply officer,GPT2,-0.27077577,0.350093356,-0.015130802,0.385557146,-0.16664432,0.38055306,-0.089777105,0.253310317,-0.007402975,0.302163229,-0.0684191,0.303414875
supremacist,GPT2,-0.27668497,0.334794216,-0.033123203,0.233839255,-0.16531709,0.384673421,-0.08687711,0.268762317,-0.00451888,0.321410055,-0.07065209,0.283447453
surfboarder,GPT2,-0.27359107,0.342804439,-0.024384737,0.307524898,-0.16568805,0.383521782,-0.08369657,0.28570914,0.001341603,0.360519615,-0.06945178,0.294180638
surfer,GPT2,-0.2944572,0.288781246,-0.033917625,0.227140426,-0.1852032,0.322937364,-0.0925891,0.238327206,-0.001673862,0.340396099,-0.07794935,0.218195271
surgeon general,GPT2,-0.2191741,0.483692016,-0.008528576,0.441229305,-0.12476445,0.510568333,-0.060680546,0.408345075,0.00959626,0.415606551,-0.046398953,0.500319279
surgeon,GPT2,-0.27234027,0.346042807,-0.024518147,0.306399941,-0.16884366,0.37372525,-0.08114852,0.299285877,0.002510221,0.368318313,-0.06435824,0.339727131
surrogate mother,GPT2,-0.2407149,0.427922077,-0.017193219,0.368166162,-0.13264957,0.486089125,-0.070363596,0.356751025,0.007596653,0.402262299,-0.06255248,0.355874257
suspect person,GPT2,-0.20725814,0.514542884,0.002084087,0.530718798,-0.12359688,0.514193032,-0.06486799,0.38603318,-0.000777892,0.346375301,-0.04330271,0.528005919
sweet talker,GPT2,-0.19449154,0.54759609,0.002552554,0.534669067,-0.0950224,0.60290197,-0.05625325,0.431934969,0.008649785,0.409290309,-0.047749776,0.488240204
sweetheart,GPT2,-0.28689373,0.308363353,-0.017916698,0.362065548,-0.17298204,0.360877727,-0.10424931,0.176198285,-0.013399804,0.262143765,-0.088144004,0.127034559
system administrator,GPT2,-0.23715739,0.437132604,-0.014156583,0.393772084,-0.13623933,0.474944782,-0.07379525,0.338466195,0.005695222,0.389573216,-0.06289018,0.35285454
systems analyst,GPT2,-0.20604426,0.517685665,0.001718487,0.527635939,-0.11021909,0.555724131,-0.061967272,0.401489032,0.006629054,0.395805085,-0.04855892,0.48100483
talent agent,GPT2,-0.24777454,0.409644404,-0.004847836,0.472266528,-0.159698,0.40211778,-0.09241229,0.2392693,-0.014147643,0.257153109,-0.06812348,0.306058312
talent scout,GPT2,-0.2477763,0.409639847,-0.00999118,0.428896143,-0.15695663,0.410628312,-0.093163654,0.235265819,-0.012923606,0.265321643,-0.073093615,0.261615308
taleteller,GPT2,-0.28537473,0.312296101,-0.01859581,0.35633905,-0.18483086,0.324093287,-0.10351491,0.180111377,-0.01756228,0.234365744,-0.07870543,0.211434395
tally clerk,GPT2,-0.21125169,0.504203433,0.007128688,0.573256543,-0.1236913,0.513899907,-0.07225685,0.346663228,-0.006497104,0.308208499,-0.049369935,0.473752724
tank driver,GPT2,-0.17278293,0.603800496,0.011126876,0.606970594,-0.08944967,0.620202406,-0.05416785,0.443046575,0.00590009,0.39094039,-0.040748663,0.550844236
taoist,GPT2,-0.23922683,0.431774746,-0.007844675,0.446996185,-0.14488225,0.448112999,-0.08743147,0.265808529,-0.011638144,0.273900092,-0.06872257,0.300701242
tap dancer,GPT2,-0.19361039,0.549877421,0.01024173,0.599506749,-0.09656286,0.598119641,-0.05719624,0.42691045,0.005668638,0.389395814,-0.04236076,0.536428847
taste-tester,GPT2,-0.26372457,0.368349178,-0.009588054,0.432295435,-0.15907666,0.404046719,-0.08418812,0.283090022,-0.006843979,0.305893654,-0.06177286,0.362845628
tax assessor,GPT2,-0.23860607,0.433381917,-0.01305438,0.403066225,-0.14593557,0.444842987,-0.078679785,0.31244,-0.001305774,0.342852511,-0.061427392,0.365934807
tax collector,GPT2,-0.22235085,0.475467291,-0.00716637,0.452715878,-0.13179658,0.488737217,-0.07385331,0.338156834,0.002826335,0.370427885,-0.060477912,0.374425068
taxi dancer,GPT2,-0.21277799,0.500251785,-0.001974979,0.496491408,-0.11880662,0.529064304,-0.07095845,0.353581473,0.002565834,0.368689443,-0.06006643,0.378104545
taxidermist,GPT2,-0.29326525,0.291867249,-0.025028085,0.302099974,-0.1863919,0.319247067,-0.09894875,0.204441179,-0.007292335,0.302901578,-0.080945954,0.191399604
taxonomist,GPT2,-0.27403054,0.341666635,-0.017415712,0.366290028,-0.17652567,0.349876594,-0.095981896,0.220249422,-0.011270763,0.276351786,-0.073220365,0.260481908
teacher's pet,GPT2,-0.1650236,0.623889693,0.009969822,0.597213931,-0.080260254,0.648730776,-0.057891637,0.423205177,0.00263615,0.369158695,-0.04946696,0.472885126
teacher,GPT2,-0.2084134,0.511551872,0.00223812,0.532017656,-0.12172106,0.52001648,-0.0750393,0.331837542,-0.008169283,0.297049318,-0.054252714,0.430090859
teaching fellow,GPT2,-0.15106854,0.660019867,0.010974513,0.605685818,-0.06811672,0.686430151,-0.048247844,0.474590054,0.007580576,0.402155007,-0.041531373,0.543845235
teammate,GPT2,-0.23153092,0.451699746,-0.011752656,0.414042794,-0.13236147,0.486983526,-0.08526769,0.277337765,-0.009602692,0.287483553,-0.0716336,0.274670779
technical analyst,GPT2,-0.11516451,0.752976748,0.013684635,0.628538466,-0.031526428,0.800024027,-0.036105305,0.539288962,0.019259285,0.48009214,-0.042281892,0.537134085
technical sergeant,GPT2,-0.15977505,0.637478386,0.007489869,0.576302148,-0.07951403,0.651047415,-0.061174903,0.405711,0.004629767,0.38246297,-0.057700407,0.399261549
technician,GPT2,-0.27328482,0.343597332,-0.0187007,0.355454583,-0.17324978,0.360046533,-0.090691335,0.248439039,-0.008073984,0.29768529,-0.06705842,0.315582091
technocrat,GPT2,-0.29079956,0.298251013,-0.023412948,0.315719345,-0.1885751,0.312469364,-0.09570392,0.221730558,-0.009904491,0.285469516,-0.07012419,0.28816794
technologist,GPT2,-0.24587223,0.414569556,-0.012835286,0.404913698,-0.14662385,0.442706234,-0.078387775,0.313995913,-0.002802569,0.332863743,-0.057912976,0.397360755
technophile,GPT2,-0.23804505,0.434834419,-0.012892986,0.404427153,-0.14096746,0.460266391,-0.07875463,0.312041205,-0.002360999,0.335810537,-0.06347891,0.34759011
technophobe,GPT2,-0.2578693,0.383508692,-0.013909821,0.395852867,-0.15095225,0.429268798,-0.07216885,0.347132117,-0.000795612,0.346257046,-0.048828818,0.478591399
teen,GPT2,-0.2286882,0.459059654,-0.014365646,0.392009195,-0.12942562,0.496097818,-0.08287287,0.290098048,-0.002750732,0.333209677,-0.0762224,0.233637677
teenager,GPT2,-0.17444448,0.599498681,0.014001423,0.631209727,-0.09195569,0.612422514,-0.06732395,0.372947125,-0.004975542,0.318362545,-0.052557748,0.445247264
televangelist,GPT2,-0.2687875,0.355241062,-0.018242102,0.359321633,-0.16815123,0.375874886,-0.0927932,0.237239703,-0.014545687,0.254496787,-0.070135616,0.288065769
television announcer,GPT2,-0.18022777,0.584525526,0.003734465,0.544635331,-0.09315702,0.608693008,-0.06321405,0.394845843,-0.000625345,0.347393314,-0.05184283,0.451640069
television newscaster,GPT2,-0.20034309,0.532446208,-0.009203642,0.435536925,-0.10009851,0.587143282,-0.063301966,0.394377402,0.007081962,0.398827541,-0.061327223,0.366830519
television reporter,GPT2,-0.18222459,0.579355684,0.003533706,0.542942465,-0.09369552,0.607021245,-0.0632321,0.394749668,-0.000111703,0.350821069,-0.052435078,0.446344181
television star,GPT2,-0.2017995,0.528675508,0.002041464,0.530359383,-0.11088063,0.553670392,-0.0718573,0.348792144,-0.005353183,0.315842387,-0.057130106,0.404361187
tennis coach,GPT2,-0.19054545,0.557812666,0.001351066,0.524537721,-0.10565958,0.569879044,-0.071949884,0.34829883,-0.007509861,0.301449929,-0.055390418,0.419917497
tennis player,GPT2,-0.18838494,0.563406307,0.00411605,0.547852988,-0.1038331,0.575549317,-0.066552304,0.377058675,-0.003283376,0.329655109,-0.050580885,0.462924396
tennis pro,GPT2,-0.23913203,0.432020187,-0.010482275,0.424755067,-0.14974657,0.433011809,-0.08883837,0.258312165,-0.011347521,0.275839547,-0.06998695,0.289395142
tenor saxophonist,GPT2,-0.22947264,0.45702871,-8.53E-05,0.512426084,-0.14115559,0.459682345,-0.082363494,0.292812149,-0.01570466,0.246762454,-0.054552287,0.427412074
terrorist,GPT2,-0.11457833,0.75449439,0.006878135,0.571143803,-0.028395306,0.809744537,-0.039937746,0.518868624,0.022136439,0.499292646,-0.058124516,0.395469162
theater critic,GPT2,-0.16096105,0.634407787,0.00154665,0.526186947,-0.07320482,0.670634239,-0.05801746,0.422534756,0.007817736,0.403737683,-0.057948567,0.397042499
theater director,GPT2,-0.16220258,0.63119342,0.001526754,0.52601918,-0.07553835,0.663389839,-0.059637614,0.413902114,0.006867052,0.39739335,-0.058608286,0.391143285
theater prompter,GPT2,-0.15906617,0.639313703,-0.005284466,0.468584714,-0.06594661,0.693167216,-0.047512647,0.478507393,0.018792469,0.476976872,-0.055908658,0.415283389
theatergoer,GPT2,-0.18308531,0.577127248,-0.005154351,0.469681889,-0.089523986,0.619971694,-0.060167886,0.411076673,0.010027844,0.418486699,-0.060176134,0.37712357
theatre director,GPT2,-0.17906323,0.587540564,0.003817767,0.54533776,-0.09186499,0.612704091,-0.06607564,0.379598476,0.001494062,0.361537043,-0.057951685,0.397014618
theologian,GPT2,-0.18192072,0.580142415,-0.00580916,0.464160323,-0.09216751,0.611764923,-0.061670344,0.403071149,0.003237702,0.373173114,-0.0554855,0.419067273
theoretician,GPT2,-0.18206999,0.57975595,0.009598008,0.594078672,-0.10492493,0.572159751,-0.071600206,0.350162014,-0.006860818,0.305781277,-0.0564612,0.410342552
theorist,GPT2,-0.18808417,0.564185012,0.000446634,0.516911249,-0.09634214,0.598804862,-0.06515194,0.384520213,0.000311067,0.353642399,-0.05669398,0.408261031
therapist,GPT2,-0.23331465,0.447081602,-0.006634692,0.457199163,-0.14099912,0.460168103,-0.08053536,0.302552968,-0.007009001,0.304792384,-0.060002606,0.378675259
thief,GPT2,-0.21453686,0.495698005,-0.005297973,0.468470821,-0.1320345,0.487998598,-0.08708027,0.267679822,-0.015224386,0.249967532,-0.06601087,0.324949295
thin person,GPT2,-0.22133914,0.478086647,-0.002587923,0.491322863,-0.123165846,0.515531169,-0.06300569,0.395956045,0.004554521,0.381960823,-0.047608394,0.489504444
thinker,GPT2,-0.19655389,0.542256589,0.014814239,0.638063661,-0.10786898,0.563020003,-0.056432642,0.430979118,0.002255439,0.366618046,-0.03363788,0.614428939
ticket agent,GPT2,-0.19822538,0.537929039,-0.006259855,0.46035991,-0.101888604,0.581585969,-0.057739746,0.424014495,0.013429347,0.441186415,-0.052021705,0.450040567
ticket collector,GPT2,-0.19769663,0.539297992,-0.003399616,0.484478394,-0.1054428,0.570552034,-0.062155876,0.400484096,0.009911683,0.417711506,-0.05465439,0.426499068
tinsmith,GPT2,-0.24280336,0.422514976,-0.012511311,0.407645563,-0.14360875,0.452066556,-0.078283116,0.314553566,-0.004044066,0.324578696,-0.058889344,0.388630061
tobacconist,GPT2,-0.26711538,0.359570243,-0.022190686,0.326025864,-0.14994453,0.432397245,-0.0665457,0.377093863,0.008173349,0.406110844,-0.05071897,0.461689638
toll collector,GPT2,-0.22526318,0.46792716,-0.009327242,0.434494689,-0.12828259,0.499646333,-0.07604821,0.326461782,-0.00103691,0.344646758,-0.06395525,0.343330672
torturer,GPT2,-0.23166716,0.451347015,-0.01050665,0.424549533,-0.13269763,0.485939924,-0.07399924,0.337379278,-0.001833477,0.33933092,-0.058857374,0.388915937
totalitarian,GPT2,-0.20606145,0.517641159,-0.01786324,0.362516323,-0.10491599,0.572187505,-0.0683153,0.36766493,0.012878016,0.437507143,-0.075561166,0.239550439
tour guide,GPT2,-0.23003268,0.455578745,-0.002670937,0.490622864,-0.13732098,0.47158682,-0.08143729,0.297747228,-0.009792352,0.286217869,-0.06007818,0.377999476
tourist,GPT2,-0.24807784,0.408859149,-0.014404817,0.391678893,-0.15104683,0.428975176,-0.09218498,0.240480473,-0.010452526,0.281812239,-0.07738329,0.223256986
town clerk,GPT2,-0.17437932,0.599667383,0.010489919,0.601599561,-0.091876514,0.612668315,-0.062595055,0.398144025,0.000539716,0.355168273,-0.04860409,0.480600919
town crier,GPT2,-0.23321792,0.447332039,-0.01032254,0.426102006,-0.13794786,0.469640683,-0.08268886,0.291078506,-0.005949628,0.311862046,-0.06784707,0.308529973
toxicologist,GPT2,-0.20917198,0.50958788,-0.00418595,0.477847764,-0.114201985,0.543359308,-0.0747187,0.33354579,-0.003692061,0.326927779,-0.06401222,0.342821246
track star,GPT2,-0.20205279,0.52801973,0.005552715,0.559967417,-0.11357719,0.545298972,-0.07219725,0.346980794,-0.003601373,0.327532978,-0.05600127,0.414455251
trader,GPT2,-0.2894144,0.301837244,-0.030500688,0.255953171,-0.17176223,0.364664604,-0.0900283,0.251971878,-0.005702205,0.313513208,-0.074775614,0.246574854
traffic cop,GPT2,-0.24266449,0.422874515,-0.015586201,0.381717071,-0.14440405,0.449597562,-0.082854435,0.290196275,-0.001773079,0.339733983,-0.07264046,0.265667426
trafficker,GPT2,-0.27852196,0.33003818,-0.028328575,0.274269148,-0.16855955,0.374607264,-0.09689465,0.215386009,-0.011346847,0.275844044,-0.08317701,0.171449476
trailblazer person,GPT2,-0.25540635,0.389885362,-0.008894324,0.438145197,-0.15555544,0.41497828,-0.0896641,0.25391244,-0.012799862,0.26614744,-0.06881247,0.299897356
trained nurse,GPT2,-0.11446492,0.754788013,0.019888714,0.680853317,-0.029508103,0.80628988,-0.0343467,0.54865931,0.019097466,0.479012251,-0.04095087,0.549036099
trained worker,GPT2,-0.09061468,0.816537179,0.023037609,0.707405844,-0.013715873,0.855316562,-0.023510206,0.606399238,0.023847345,0.510710269,-0.030264614,0.644592721
trainee,GPT2,-0.2011001,0.530486281,0.003171465,0.539887931,-0.11662154,0.535847844,-0.074087165,0.336910788,-0.003936091,0.325299261,-0.059590533,0.382360021
traitor,GPT2,-0.26571518,0.363195414,-0.017485445,0.365702016,-0.17472884,0.355454819,-0.10361886,0.179557502,-0.01812776,0.230592048,-0.08321263,0.171130961
transexual,GPT2,-0.25942463,0.379481884,-0.013898607,0.395947423,-0.1558034,0.414208493,-0.083686076,0.285765055,-0.005941984,0.311913056,-0.06646651,0.320874956
travel agent,GPT2,-0.21072216,0.505574406,-0.006048896,0.462138787,-0.11563373,0.538914482,-0.061801955,0.402369888,0.011394382,0.427606201,-0.054062825,0.431788849
traveler,GPT2,-0.26484534,0.365447462,-0.018422924,0.357796882,-0.16359188,0.390029303,-0.08992074,0.252544989,-0.001992211,0.338271621,-0.077833295,0.219233036
traveling salesman,GPT2,-0.18402128,0.574703986,0.001164213,0.522962112,-0.09168706,0.613256471,-0.049829528,0.466162391,0.016326375,0.460519549,-0.046012424,0.503775626
traveller,GPT2,-0.27617067,0.336125758,-0.011415944,0.416882061,-0.17667575,0.349410673,-0.09096184,0.246997711,-0.013324351,0.262647296,-0.05832164,0.393706476
travelling salesman,GPT2,-0.20501402,0.520352995,0.004575825,0.551729959,-0.11225414,0.549406356,-0.058048908,0.422367192,0.003690831,0.376197045,-0.03780919,0.577129037
treasurer,GPT2,-0.23756017,0.436089791,-0.011398269,0.417031102,-0.14343093,0.452618595,-0.0907434,0.248161622,-0.014482858,0.254916072,-0.06984732,0.290643715
treasury secretary,GPT2,-0.24012704,0.429444068,-0.015927168,0.378841924,-0.13633518,0.474647218,-0.075433545,0.329736892,0.0006424,0.355853528,-0.06022077,0.376724434
tree farmer,GPT2,-0.20796442,0.512714299,-0.006615955,0.457357156,-0.107649714,0.56370071,-0.054739945,0.43999829,0.015453229,0.454692664,-0.04764475,0.489179348
tree hugger,GPT2,-0.23173505,0.451171245,-0.011440548,0.416674592,-0.13104443,0.491072252,-0.076574564,0.323657218,0.00111636,0.359016474,-0.066489644,0.320668092
tree surgeon,GPT2,-0.20000494,0.533321691,-0.003713185,0.481834275,-0.09942341,0.589239117,-0.054338433,0.44213766,0.013569545,0.442122018,-0.047591787,0.489652944
trial attorney,GPT2,-0.15303387,0.654931554,0.000608767,0.51827841,-0.063453086,0.700908315,-0.04831323,0.474241659,0.016528875,0.46187092,-0.052305162,0.447505891
trial judge,GPT2,-0.13128693,0.711235197,0.004596348,0.551903016,-0.04458574,0.759481638,-0.03663361,0.536474002,0.020005845,0.485074261,-0.04146382,0.544449294
